# time acc.x acc.y acc.z gyro.x gyro.y gyro.z
50.545372 -9.079636 -0.222215 4.910827 0.013305 -0.038593 0.074356
50.555481 -8.996468 -0.261200 4.804267 0.017670 -0.032045 0.065625
50.565604 -8.892508 -0.139047 5.019985 0.031736 -0.017252 0.065140
50.575782 -8.931493 -0.157240 4.983599 0.033918 -0.012644 0.050347
50.585913 -8.824934 -0.230012 4.869243 0.032948 -0.000519 0.033371
50.596038 -9.074438 -0.248205 4.679515 0.013790 0.022034 0.021973
50.606187 -9.066641 -0.300185 4.718500 0.012578 0.017912 0.005725
50.616330 -8.915899 -0.256002 4.809465 0.023005 0.020094 0.009605
50.626447 -9.006864 -0.154641 4.783475 0.007485 0.022519 0.004028
50.636551 -8.869117 -0.315780 4.825059 0.011122 0.004816 -0.011251
50.646676 -8.871716 -0.302784 4.993995 0.020338 0.003604 -0.008825
50.656797 -9.038052 -0.289789 4.874441 0.013548 0.023247 -0.001308
50.666931 -8.830132 -0.230012 4.845851 0.013305 0.027612 -0.002278
50.677073 -8.848325 -0.362562 4.598946 0.011608 0.020094 -0.009310
50.687185 -8.780750 -0.297586 4.775678 0.018155 0.017912 0.009120
50.697294 -8.798943 -0.333973 4.757485 0.021308 0.005786 0.005240
50.707420 -8.770354 -0.245606 4.827658 0.024703 0.008696 0.009120
50.717552 -8.884711 -0.170235 4.676916 0.012578 0.012334 0.013971
50.727695 -8.809340 -0.256002 4.812064 0.018883 0.003119 0.014698
50.737834 -8.861320 -0.058478 4.895233 0.019610 0.003604 0.028036
50.748073 -8.835330 -0.011696 4.986198 0.022520 -0.002217 0.034584
50.758224 -8.840528 -0.230012 4.767881 0.017913 -0.008522 0.029734
50.768329 -9.040651 -0.204022 4.892634 0.025431 -0.000276 0.043799
50.778471 -9.006864 -0.165037 4.793871 0.017913 0.006514 0.040404
50.788599 -8.835330 -0.139047 4.903030 0.018398 0.001664 0.053257
50.798714 -8.931493 -0.154641 4.754886 -0.000275 -0.000276 0.044284
50.808818 -8.874315 -0.167636 4.791272 0.011850 -0.014585 0.049134
50.818966 -8.827533 -0.230012 4.767881 0.007000 -0.021860 0.040647
50.829150 -8.967879 -0.105260 4.838054 0.010152 -0.005127 0.047922
50.839296 -8.908102 -0.162438 4.858847 0.021308 -0.009492 0.043557
50.849769 -8.824934 -0.211819 4.970604 0.030038 -0.010219 0.044527
50.859879 -9.004265 -0.196225 4.806866 0.020095 -0.000519 0.041859
50.869986 -8.892508 -0.152042 4.968005 0.024703 0.005059 0.037009
50.880111 -8.798943 -0.248205 4.895233 0.017428 0.009181 0.026581
50.890224 -8.848325 -0.097463 4.962807 0.017185 0.015002 0.025611
50.900346 -8.882112 0.032488 4.913426 -0.001488 0.026157 0.023913
50.910479 -8.884711 -0.016894 4.897832 0.003362 0.022519 0.016396
50.920614 -8.931493 -0.097463 4.801668 -0.003428 0.021307 -0.004460
50.930764 -8.991270 -0.035087 4.692510 -0.003671 0.018882 -0.012463
50.940889 -8.785948 -0.100062 4.812064 0.012578 0.010151 -0.019496
50.951020 -9.043250 -0.014295 4.676916 0.006272 0.021792 -0.021921
50.961176 -8.811939 -0.105260 4.858847 0.011850 0.022519 -0.025074
50.971311 -8.866518 -0.131250 4.897832 0.007727 0.022277 -0.038169
50.981439 -8.869117 -0.131250 4.767881 0.000210 0.027370 -0.041807
50.991565 -8.840528 -0.191027 4.806866 -0.005126 0.017184 -0.051265
51.001703 -8.926295 -0.170235 4.715901 -0.012158 0.013547 -0.051265
51.011842 -8.965280 0.066275 4.775678 -0.007793 0.011122 -0.047142
51.021965 -8.934092 -0.027290 4.796470 -0.005611 0.018882 -0.046172
51.032087 -8.840528 -0.102661 4.728896 -0.003671 0.013304 -0.058055
51.042241 -8.902904 -0.066275 4.723698 0.001180 0.007969 -0.060965
51.053570 -9.001666 0.037686 4.877040 -0.003671 0.016942 -0.055387
51.063783 -8.947087 0.032488 4.962807 -0.001003 0.006756 -0.062178
51.073923 -8.980874 0.024691 4.869243 -0.014341 0.009424 -0.063390
51.084049 -8.931493 -0.105260 4.908228 -0.017736 0.011849 -0.056357
51.094154 -8.796344 -0.227413 4.884837 -0.024041 0.004574 -0.070180
51.104329 -8.858721 -0.185829 4.848450 -0.026709 0.008939 -0.057570
51.114499 -9.038052 -0.175433 4.757485 -0.041502 0.016457 -0.055145
51.124628 -8.918498 -0.092265 4.786074 -0.042957 0.013789 -0.051507
51.134731 -8.850924 -0.068874 4.721099 -0.040775 0.005786 -0.050537
51.144855 -8.939290 -0.066275 4.874441 -0.043685 0.007484 -0.044717
51.154983 -8.850924 -0.178032 4.723698 -0.038350 -0.010704 -0.053205
51.165108 -8.749562 -0.219616 4.866644 -0.038592 -0.018222 -0.048597
51.175262 -8.791146 -0.081869 4.931619 -0.038835 -0.015070 -0.040109
51.185373 -9.014661 -0.144245 4.671718 -0.050718 -0.009977 -0.038654
51.195505 -8.910701 -0.128651 4.801668 -0.035924 -0.018222 -0.038654
51.205616 -8.993869 -0.172834 4.762683 -0.041987 -0.007794 -0.035744
51.215759 -8.926295 -0.217017 4.799069 -0.043685 -0.006097 -0.036714
51.225881 -8.775552 -0.193626 5.077163 -0.038835 -0.006824 -0.027014
51.235994 -8.858721 -0.191027 4.892634 -0.048778 -0.019192 -0.021921
51.246127 -8.822335 -0.289789 4.871842 -0.050718 -0.035683 -0.030166
51.256280 -8.941889 -0.341770 4.900431 -0.056053 -0.037866 -0.031136
51.266415 -9.025057 -0.217017 4.973203 -0.057023 -0.017980 -0.024589
51.276521 -9.051047 -0.305384 4.918624 -0.052173 0.000936 -0.029196
51.286683 -8.874315 -0.344369 4.910827 -0.052415 0.009424 -0.041564
51.296855 -8.874315 -0.178032 4.952411 -0.050960 0.014032 -0.029681
51.306979 -8.908102 -0.443131 4.858847 -0.054113 0.006756 -0.042292
51.317094 -8.824934 -0.456126 4.965406 -0.055810 -0.002944 -0.036957
51.327220 -8.879513 -0.583477 4.809465 -0.050475 -0.020647 -0.035502
51.337329 -8.796344 -0.718626 4.973203 -0.035924 -0.034470 -0.034774
51.347504 -8.970478 -0.601670 4.806866 -0.049263 -0.020162 -0.029924
51.357631 -8.853523 -0.562685 4.897832 -0.042472 -0.021132 -0.025074
51.367754 -8.863919 -0.627661 4.827658 -0.047080 -0.029863 -0.034774
51.377920 -8.676790 -0.635458 4.879639 -0.033014 -0.042958 -0.031136
51.388070 -8.788547 -0.622463 4.939416 -0.034227 -0.041746 -0.022163
51.398197 -8.694983 -0.757611 4.871842 -0.032529 -0.055084 -0.026044
51.408329 -8.637805 -0.664047 4.905629 -0.022344 -0.070604 -0.017556
51.418472 -8.775552 -0.562685 5.045975 -0.014341 -0.067937 -0.010766
51.428619 -8.793745 -0.710829 4.757485 -0.012401 -0.074727 -0.016101
51.438757 -8.941889 -0.648453 4.804267 -0.000761 -0.069634 -0.004703
51.448891 -8.853523 -0.536695 4.882238 0.036586 -0.072059 0.013243
51.459003 -8.913300 -0.570482 4.778277 0.040951 -0.068179 0.012030
51.469119 -8.848325 -0.414542 4.944614 0.055987 -0.072544 0.026339
51.479280 -8.767755 -0.534096 4.874441 0.071507 -0.080790 0.028036
51.489423 -8.796344 -0.482116 4.897832 0.074418 -0.078365 0.033129
51.499581 -8.767755 -0.557487 4.661322 0.078298 -0.079577 0.021973
51.509730 -8.702780 -0.463923 4.978401 0.093576 -0.071089 0.035796
51.519946 -8.871716 -0.352166 4.923822 0.083148 -0.057994 0.040889
51.530001 -8.882112 -0.409344 4.926421 0.091393 -0.058721 0.036039
51.540116 -8.658597 -0.448329 4.778277 0.095759 -0.068179 0.021246
51.550253 -8.866518 -0.463923 4.838054 0.092363 -0.057509 0.026824
51.560392 -8.858721 -0.495111 4.801668 0.099396 -0.066239 0.023428
51.570560 -8.759958 -0.515903 4.796470 0.101821 -0.069877 0.018093
51.580715 -8.915899 -0.411943 4.929020 0.089453 -0.069877 0.022216
51.590863 -8.944488 -0.391151 4.910827 0.091878 -0.070362 0.016638
51.601093 -8.832731 -0.404146 5.056371 0.096971 -0.074970 0.013486
51.611205 -8.910701 -0.352166 5.071965 0.095759 -0.065512 0.020761
51.621372 -8.783349 -0.352166 5.051173 0.087513 -0.082730 0.004270
51.631511 -8.778151 -0.432735 5.071965 0.083876 -0.089035 -0.011251
51.641707 -8.806741 -0.396349 5.175926 0.080723 -0.078122 -0.012706
51.651865 -8.957483 -0.378156 4.952411 0.066172 -0.060176 -0.012948
51.662004 -8.796344 -0.450928 5.113549 0.071993 -0.065512 -0.021436
51.672231 -8.684587 -0.487314 5.243500 0.069810 -0.069877 -0.029196
51.682349 -8.954884 -0.453527 5.126544 0.059382 -0.062844 -0.026771
51.692501 -8.931493 -0.419740 5.105752 0.058897 -0.082730 -0.039139
51.702648 -8.824934 -0.424938 5.121346 0.053077 -0.100918 -0.043019
51.712784 -9.056245 -0.495111 4.965406 0.040224 -0.102616 -0.040352
51.723254 -8.960082 -0.497710 5.212312 0.056472 -0.095583 -0.032591
51.733386 -8.975676 -0.450928 5.142138 0.051137 -0.063814 -0.031379
51.743470 -8.884711 -0.705631 4.999193 0.063020 -0.049263 -0.026771
51.753627 -8.643003 -0.479517 4.968005 0.079268 -0.050234 -0.018041
51.763749 -8.661196 -0.391151 5.087559 0.096244 -0.046111 -0.005188
51.773895 -8.622211 -0.362562 5.108351 0.091878 -0.049749 -0.019253
51.784036 -8.500058 -0.380755 5.326668 0.099639 -0.066482 -0.024589
51.794145 -8.622211 -0.461324 5.277287 0.104246 -0.078607 -0.034046
51.804266 -8.562434 -0.606868 5.170728 0.110067 -0.086853 -0.042534
51.814409 -8.744364 -0.474319 5.155133 0.100851 -0.058721 -0.035259
51.824505 -8.622211 -0.648453 5.061569 0.110552 -0.055569 -0.048355
51.834618 -8.731369 -0.417141 5.126544 0.110794 -0.037381 -0.045687
51.844724 -8.637805 -0.578279 5.118747 0.094303 -0.054841 -0.072363
51.854843 -8.622211 -0.648453 5.347460 0.091878 -0.073757 -0.088369
51.864960 -8.934092 -0.539294 5.264292 0.073933 -0.057751 -0.085944
51.875140 -8.921097 -0.705631 5.056371 0.071265 -0.042473 -0.102192
51.885318 -8.895107 -0.729022 5.113549 0.069567 -0.019192 -0.102919
51.895497 -8.879513 -0.700433 5.230505 0.066172 0.006999 -0.090794
51.905638 -8.952285 -0.664047 5.183723 0.049682 0.034645 -0.095644
51.915776 -8.941889 -0.760210 5.144737 0.036829 0.037555 -0.110195
51.925928 -8.658597 -0.760210 5.100554 0.025431 0.025430 -0.123533
51.936071 -8.830132 -0.549690 5.066767 0.022520 0.029067 -0.110195
51.946214 -8.866518 -0.560086 4.887436 0.024218 0.041435 -0.108012
51.956364 -8.921097 -0.450928 5.001792 0.036344 0.046770 -0.098797
51.966526 -8.853523 -0.534096 4.812064 0.032948 0.049196 -0.093946
51.976714 -8.967879 -0.448329 4.986198 0.026886 0.061079 -0.081578
51.986866 -8.866518 -0.580878 4.874441 0.019125 0.060351 -0.088611
51.997207 -8.822335 -0.547091 5.103153 0.010152 0.049438 -0.088126
52.007333 -8.744364 -0.674443 5.009589 0.008212 0.032220 -0.090309
52.017443 -8.858721 -0.547091 5.188921 0.005302 0.029552 -0.074061
52.027562 -8.965280 -0.656250 5.006990 -0.012644 0.036100 -0.081336
52.037671 -8.806741 -0.710829 5.178525 -0.001246 0.045800 -0.076243
52.047782 -8.848325 -0.638057 5.170728 -0.015554 0.057441 -0.069695
52.057971 -9.009463 -0.630260 5.329267 -0.023799 0.067626 -0.059995
52.068089 -9.014661 -0.718626 5.264292 -0.042230 0.062776 -0.070423
52.078198 -8.897706 -0.879764 5.168129 -0.053870 0.056471 -0.084489
52.088330 -9.048448 -0.770606 5.394242 -0.076909 0.073689 -0.068725
52.098755 -9.014661 -0.942141 5.412435 -0.098007 0.081934 -0.071878
52.108845 -9.066641 -1.168254 5.155133 -0.126381 0.097698 -0.076971
52.118951 -9.001666 -1.381373 5.157732 -0.139961 0.132619 -0.073818
52.129082 -9.001666 -1.290408 5.170728 -0.151602 0.174573 -0.046657
52.139202 -8.780750 -1.368378 5.090158 -0.164212 0.188154 -0.059268
52.149322 -8.658597 -1.534715 5.142138 -0.167365 0.191307 -0.058297
52.159460 -8.845726 -1.368378 5.147336 -0.187736 0.197612 -0.043019
52.169586 -8.947087 -1.451546 5.069366 -0.183128 0.187184 -0.047627
52.179725 -8.975676 -1.495729 5.422831 -0.171973 0.189609 -0.029924
52.189830 -8.975676 -1.461942 5.365653 -0.168335 0.193732 -0.017556
52.199915 -8.954884 -1.422957 5.256495 -0.168335 0.206342 0.001845
52.210031 -8.988671 -1.433353 5.152534 -0.177550 0.219438 0.012030
52.220141 -9.053646 -1.160457 5.256495 -0.173670 0.242961 0.050590
52.230230 -8.897706 -1.295606 5.331866 -0.154027 0.236656 0.059562
52.240329 -8.889909 -1.090284 5.118747 -0.157180 0.233746 0.086966
52.250474 -8.874315 -0.760210 5.188921 -0.121531 0.222348 0.129648
52.260573 -8.770354 -0.866769 5.196718 -0.089519 0.210465 0.152686
52.270672 -8.895107 -0.739418 5.363054 -0.063571 0.227198 0.183970
52.280783 -9.108226 -0.547091 5.581371 -0.051930 0.225985 0.222044
52.290905 -8.845726 -0.092265 5.664539 -0.044897 0.219438 0.252600
52.301193 -8.765156 0.289789 5.568376 -0.017979 0.173603 0.296495
52.311300 -8.411691 0.682240 5.469614 0.031493 0.115643 0.340874
52.321400 -8.783349 0.684839 5.313673 0.084603 0.086785 0.378463
52.331512 -8.947087 0.929146 5.261693 0.149353 0.080964 0.392771
52.341613 -8.999067 1.033106 5.006990 0.168269 0.100123 0.421387
52.351778 -9.058844 1.498328 4.793871 0.145958 0.146685 0.454126
52.361921 -8.892508 1.578898 4.378030 0.105459 0.132134 0.439091
52.372061 -8.983473 1.272215 4.253278 0.071507 0.087270 0.402714
52.382170 -9.206988 1.069492 4.336446 0.027128 0.045558 0.336266
52.392283 -9.539661 0.414542 4.201297 -0.038592 -0.000276 0.263513
52.402393 -9.607235 0.185829 4.185703 -0.090489 -0.009492 0.211616
52.412490 -9.687804 -0.113057 4.118129 -0.156937 -0.003187 0.174755
52.422593 -9.043250 -0.307983 4.149317 -0.215139 -0.034955 0.145168
52.432680 -8.733968 -0.074072 4.261075 -0.270917 -0.071089 0.154384
52.442762 -8.552038 -0.107859 4.443005 -0.268492 -0.135597 0.168934
52.452873 -8.585825 0.188428 4.323451 -0.237693 -0.194285 0.185910
52.462976 -8.705379 0.375557 4.229886 -0.179248 -0.187009 0.225682
52.473091 -8.624810 0.375557 4.253278 -0.109890 -0.149420 0.255753
52.483262 -8.424686 0.432735 4.190901 -0.056053 -0.092673 0.288007
52.493413 -8.201172 0.671844 4.125926 -0.010946 -0.062602 0.306680
52.503564 -8.143993 0.596472 4.157114 0.010637 -0.097038 0.302558
52.513735 -8.247954 0.419740 4.300060 0.023733 -0.164456 0.285339
52.523866 -8.640404 -0.123453 4.440406 -0.013129 -0.176339 0.229077
52.533994 -8.749562 -0.357364 4.715901 -0.043685 -0.119106 0.198521
52.544102 -8.915899 -0.440532 4.840653 -0.082729 -0.103343 0.191488
52.554281 -9.064042 -0.903155 4.666520 -0.113528 -0.140932 0.181060
52.564373 -9.362928 -1.072091 4.596347 -0.164212 -0.125897 0.191488
52.574460 -9.321344 -0.944740 4.643129 -0.201559 -0.068422 0.232715
52.584568 -9.469488 -0.708230 4.645728 -0.238178 0.002149 0.298435
52.594675 -9.425305 -0.417141 4.643129 -0.256609 0.062534 0.348149
52.604775 -9.308349 -0.115656 4.409218 -0.283042 0.120494 0.396409
52.614939 -9.097829 0.014295 4.539168 -0.309233 0.166570 0.424540
52.625484 -9.006864 -0.019493 4.344243 -0.331544 0.190336 0.414597
52.635621 -8.871716 0.279393 4.562560 -0.320389 0.215072 0.419205
52.645853 -8.856122 0.339171 4.632733 -0.311173 0.249751 0.424055
52.656013 -8.910701 0.204022 4.401421 -0.326209 0.260179 0.408534
52.666134 -8.739166 0.230012 4.632733 -0.336637 0.243204 0.396894
52.676247 -8.663795 0.484715 4.619738 -0.359190 0.217255 0.377251
52.686352 -8.720973 0.703032 4.505381 -0.379804 0.169238 0.355425
52.696491 -8.567632 0.679641 4.549564 -0.392414 0.109096 0.329234
52.706624 -8.552038 0.716027 4.453401 -0.406237 0.039253 0.304255
52.716738 -8.827533 0.983725 4.427411 -0.429518 0.037313 0.288249
52.726880 -8.876914 1.040903 4.172708 -0.432186 0.040950 0.260361
52.737020 -8.741765 1.160457 4.196099 -0.411573 0.042405 0.260846
52.747156 -8.741765 1.212437 4.183104 -0.394839 0.035130 0.240232
52.757316 -8.879513 1.363180 4.105134 -0.357978 -0.002702 0.226894
52.767428 -8.775552 1.412561 4.180505 -0.288135 -0.001732 0.209434
52.777587 -9.090032 1.792016 4.419614 -0.209804 0.048226 0.214769
52.787758 -9.030255 1.760828 4.380629 -0.111830 0.064231 0.205068
52.797889 -9.196592 1.908972 4.443005 -0.039320 0.099395 0.215254
52.808035 -9.193993 1.843997 4.492386 0.021065 0.111036 0.217194
52.818169 -9.066641 1.966150 4.427411 0.074418 0.102548 0.201673
52.828301 -8.918498 1.786818 4.515777 0.122677 0.093332 0.171845
52.838421 -8.889909 1.487932 4.300060 0.135288 0.090422 0.129163
52.848645 -8.830132 1.599690 4.232485 0.139895 0.088967 0.111945
52.858785 -8.583226 1.656868 4.263674 0.150081 0.068354 0.094484
52.868924 -8.544241 1.373576 4.172708 0.169724 0.053076 0.089149
52.879163 -8.453275 1.139665 4.136322 0.174089 0.045558 0.089149
52.889390 -8.401295 1.212437 4.409218 0.151536 0.021792 0.086724
52.899529 -8.445478 1.090284 4.378030 0.109582 0.007484 0.056410
52.909679 -8.258350 1.173452 4.500183 0.097941 -0.021617 0.027066
52.919791 -8.307731 1.199442 4.604144 0.080480 -0.014585 0.010575
52.929954 -8.596221 1.415160 4.765282 0.077328 -0.022830 -0.000580
52.940098 -8.728770 1.326794 4.643129 0.078540 -0.029863 -0.040594
52.950373 -8.845726 1.610086 4.861446 0.095273 -0.021375 -0.053932
52.960516 -8.835330 1.859591 4.793871 0.106671 -0.018222 -0.078183
52.970666 -8.658597 2.215655 4.895233 0.157599 -0.029863 -0.078426
52.980787 -8.643003 2.075308 4.851049 0.228169 -0.049021 -0.098069
52.990909 -8.772953 2.046719 5.103153 0.279581 -0.050476 -0.096857
53.001050 -8.822335 1.989541 5.004391 0.291222 -0.052659 -0.109710
53.011210 -8.921097 1.586695 4.874441 0.269638 -0.049021 -0.132263
53.021387 -8.954884 1.134467 5.022584 0.255573 -0.065512 -0.166214
53.031554 -9.113424 0.851175 4.942015 0.218469 -0.071817 -0.185130
53.041685 -9.126419 0.877165 4.934218 0.194703 -0.047566 -0.209866
53.051791 -8.884711 0.586076 4.879639 0.187670 -0.053144 -0.223932
53.061935 -8.811939 0.604269 4.871842 0.179182 -0.063329 -0.196043
53.072096 -8.895107 0.547091 4.879639 0.174817 -0.075697 -0.161607
53.082376 -8.941889 0.445730 4.705505 0.143776 -0.068422 -0.131536
53.092561 -8.726171 0.653651 4.809465 0.145231 -0.090733 -0.099767
53.102700 -8.655998 0.653651 4.788673 0.149111 -0.120076 -0.088369
53.112829 -8.549439 0.736819 4.697708 0.152748 -0.151360 -0.059510
53.122933 -8.658597 0.942141 4.643129 0.143048 -0.174156 -0.057327
53.133078 -8.798943 0.999319 4.632733 0.140865 -0.190404 -0.075516
53.143266 -8.853523 0.879764 4.635332 0.143533 -0.194042 -0.106557
53.153401 -8.905503 0.866769 4.832856 0.120737 -0.162516 -0.133718
53.163535 -8.778151 0.749814 4.874441 0.103761 -0.158151 -0.167912
53.173659 -8.746963 0.523700 5.129143 0.083633 -0.151118 -0.179795
53.183773 -8.861320 0.414542 5.183723 0.072478 -0.101646 -0.165729
53.193907 -8.910701 0.016894 5.225307 0.066415 -0.112801 -0.184160
53.204035 -8.889909 -0.175433 5.149935 0.058169 -0.079820 -0.185373
53.214165 -9.097829 -0.048082 5.118747 0.040466 -0.025983 -0.172520
53.224289 -9.058844 0.048082 5.209713 0.042891 0.011122 -0.154574
53.234444 -9.168003 0.081869 4.877040 0.009425 0.064231 -0.151179
53.244565 -9.103027 0.284591 5.246099 0.007727 0.102063 -0.128140
53.254670 -9.048448 0.258601 5.009589 0.016458 0.114431 -0.133233
53.264792 -9.129018 0.409344 5.014787 0.036586 0.130194 -0.132991
53.274916 -9.004265 0.544492 5.014787 0.064475 0.137712 -0.124503
53.285050 -9.108226 0.632859 5.004391 0.072720 0.158083 -0.111650
53.295219 -9.175800 0.840779 5.087559 0.078783 0.170208 -0.105587
53.305330 -9.243374 0.936943 5.259094 0.099881 0.178211 -0.103647
53.315452 -9.206988 0.830383 5.043376 0.130680 0.178696 -0.120865
53.325606 -9.199191 0.827784 4.708104 0.140865 0.175786 -0.132506
53.335763 -9.038052 0.825185 4.832856 0.156871 0.156143 -0.136143
53.345906 -8.983473 0.799195 4.877040 0.156144 0.129466 -0.132748
53.356040 -8.960082 0.619864 4.983599 0.164631 0.100365 -0.117955
53.366158 -8.923696 0.450928 4.981000 0.153961 0.092847 -0.084246
53.376300 -8.822335 0.045483 4.713302 0.148868 0.058411 -0.067028
53.386435 -9.071839 -0.042884 4.383228 0.138198 0.063019 -0.034289
53.396578 -8.973077 -0.256002 4.344243 0.138198 0.063989 -0.020466
53.406727 -9.027656 0.019493 4.424812 0.122677 0.079024 0.020518
53.416938 -8.957483 -0.024691 4.341644 0.118069 0.065444 0.033856
53.427071 -9.025057 0.042884 4.544366 0.109339 0.067141 0.064170
53.437194 -8.978275 0.027290 4.643129 0.113947 0.060594 0.087209
53.447310 -8.947087 0.024691 4.544366 0.082663 0.053076 0.100547
53.457428 -8.910701 0.053280 4.588550 0.063747 0.034888 0.106852
53.467580 -8.710577 0.061077 4.760084 0.046286 0.010879 0.116310
53.477724 -8.936691 0.107859 4.840653 0.011122 0.015972 0.126010
53.487867 -9.019859 0.120854 4.895233 -0.022344 0.031735 0.122130
53.497995 -9.129018 -0.016894 4.788673 -0.048535 0.045800 0.120190
53.508130 -9.116023 -0.074072 4.832856 -0.068906 0.055743 0.135711
53.518265 -9.316146 -0.261200 4.786074 -0.111588 0.070779 0.139348
53.528442 -9.368126 -0.297586 4.541767 -0.151844 0.109823 0.154141
53.538575 -9.230379 -0.128651 4.398822 -0.184098 0.131649 0.170632
53.548717 -9.092631 0.019493 4.505381 -0.187978 0.155900 0.202158
53.558936 -8.986072 0.240408 4.219490 -0.186766 0.160265 0.231260
53.569076 -8.910701 0.133849 4.133723 -0.166395 0.134074 0.267151
53.579185 -8.770354 -0.001300 3.855629 -0.172458 0.118553 0.272244
53.589301 -8.806741 0.396349 4.089540 -0.172700 0.117583 0.282914
53.599413 -8.661196 0.554888 3.941396 -0.176823 0.110066 0.271274
53.609566 -8.679389 0.661448 3.889416 -0.170033 0.093817 0.250175
53.619696 -8.606617 0.768007 4.029763 -0.170033 0.078297 0.239020
53.629850 -8.744364 0.999319 3.956991 -0.187736 0.082904 0.225682
53.639980 -8.655998 1.142264 4.019367 -0.171973 0.052833 0.205553
53.650089 -8.754760 1.207239 3.855629 -0.141901 0.035130 0.186638
53.660230 -8.967879 1.363180 3.954392 -0.085397 0.025915 0.190033
53.670369 -9.019859 1.524319 3.912807 -0.054113 0.023247 0.189063
53.680519 -8.832731 1.264418 4.001174 -0.024284 -0.010704 0.169419
53.690667 -8.785948 1.233230 4.027164 -0.031802 -0.010462 0.145411
53.700818 -8.928894 1.428155 4.367634 -0.025739 -0.002702 0.150261
53.710927 -8.801543 1.126670 4.068748 -0.009733 -0.020890 0.138863
53.721059 -8.973077 1.082487 4.146718 0.000695 0.002876 0.130860
53.731175 -9.048448 1.030507 4.097337 0.026401 0.022277 0.121402
53.741322 -9.009463 1.064294 4.112931 0.053319 0.030765 0.120675
53.751491 -8.788547 1.243626 4.118129 0.070780 0.026400 0.124070
53.761612 -8.759958 1.357982 4.120728 0.073690 0.009909 0.119462
53.771706 -8.661196 1.521720 4.375431 0.098669 -0.021375 0.116795
53.781812 -8.830132 1.701051 4.237683 0.104974 -0.022830 0.092786
53.791935 -8.934092 1.669863 4.396223 0.118554 -0.032045 0.080903
53.802063 -9.058844 1.547710 4.196099 0.102306 -0.016767 0.052045
53.812213 -9.144612 1.446348 4.294862 0.094303 0.013304 0.039677
53.822343 -9.053646 1.295606 4.593748 0.088726 0.020822 0.032886
53.832463 -8.910701 1.121472 4.398822 0.063747 0.035130 0.015426
53.842553 -8.918498 1.256621 4.378030 0.051137 0.060109 0.007423
53.852664 -8.960082 1.118873 4.237683 0.056957 0.084117 -0.005673
53.862799 -8.624810 1.173452 4.162312 0.080965 0.089937 -0.008098
53.873069 -8.710577 1.409962 4.136322 0.082178 0.098910 0.002573
53.883267 -8.648201 1.688056 4.219490 0.082905 0.081934 0.004513
53.893402 -8.661196 1.630878 3.977783 0.083390 0.056228 -0.003975
53.903535 -8.645602 1.797214 4.352040 0.085573 0.034402 0.002088
53.913646 -8.710577 1.643873 4.261075 0.056472 0.008211 -0.018283
53.923787 -8.692384 1.474937 4.385827 0.039496 -0.022830 -0.039624
53.933911 -8.681988 1.407363 4.604144 0.020095 -0.048778 -0.062905
53.944056 -8.630008 1.272215 4.546965 0.028826 -0.067452 -0.079638
53.954180 -8.895107 1.337190 4.419614 0.041921 -0.066239 -0.069695
53.964320 -8.918498 1.225433 4.487188 0.082905 -0.065027 -0.074303
53.974437 -8.978275 1.318997 4.354639 0.094546 -0.042716 -0.049325
53.984541 -9.025057 1.147462 4.196099 0.109097 -0.032288 -0.035502
53.994673 -8.928894 1.313799 4.513178 0.124617 -0.024770 -0.002035
54.004816 -8.840528 1.344987 4.372832 0.119767 -0.056054 0.002330
54.015601 -8.837929 1.111076 4.474193 0.118312 -0.085155 -0.007128
54.025754 -8.822335 0.918750 4.476792 0.118069 -0.092673 -0.019253
54.035873 -8.866518 0.830383 4.617139 0.109582 -0.090975 -0.026286
54.046057 -9.035453 0.887561 4.666520 0.066900 -0.062602 -0.041079
54.056191 -9.019859 0.960334 4.752287 0.025431 -0.043443 -0.062178
54.066386 -9.232978 0.845977 4.614540 -0.022586 -0.018950 -0.076486
54.076522 -9.173201 0.713428 4.593748 -0.063328 -0.001489 -0.081093
54.086658 -8.858721 0.372958 4.614540 -0.092187 0.002876 -0.081578
54.096804 -8.731369 0.495111 4.630134 -0.122501 -0.000276 -0.072121
54.106914 -8.775552 0.567883 4.721099 -0.143599 0.005786 -0.063390
54.117034 -8.785948 0.739418 4.752287 -0.136809 0.018882 -0.044232
54.127179 -8.887310 0.599071 4.611941 -0.143841 0.033675 -0.040837
54.137322 -8.905503 0.404146 4.546965 -0.164455 0.053803 -0.047870
54.147481 -9.001666 0.331374 4.505381 -0.208592 0.083390 -0.064603
54.157615 -8.827533 0.487314 4.645728 -0.247151 0.081207 -0.089339
54.167759 -9.030255 0.424938 4.528772 -0.285467 0.077569 -0.103889
54.177885 -8.879513 0.307983 4.580753 -0.309233 0.088240 -0.113832
54.187996 -8.856122 0.248205 4.791272 -0.317721 0.079994 -0.118440
54.198131 -8.876914 0.284591 4.679515 -0.341002 0.084360 -0.134688
54.208275 -8.892508 0.274195 4.754886 -0.344397 0.090422 -0.152149
54.218414 -9.009463 0.573081 4.749688 -0.339062 0.101820 -0.140993
54.228560 -8.949686 0.632859 4.926421 -0.294440 0.090422 -0.110195
54.238665 -8.986072 0.791398 4.975802 -0.269462 0.096485 -0.090066
54.248781 -9.170602 0.765408 4.825059 -0.244241 0.088240 -0.087884
54.258909 -8.996468 0.942141 4.882238 -0.212229 0.098183 -0.082063
54.269049 -8.986072 0.991522 4.637931 -0.192343 0.110308 -0.081821
