# time acc.x acc.y acc.z gyro.x gyro.y gyro.z
29.802946 4.133723 10.581863 -1.202041 -0.016202 -0.719447 -1.104913
29.813060 4.583352 10.542878 -1.880383 0.084198 -0.604012 -0.584486
29.823160 5.589168 11.839784 -3.278649 0.206908 -0.682100 -0.041749
29.833273 5.711321 11.800798 -2.800432 0.294211 -0.583884 0.283457
29.843385 5.006990 11.319982 -1.586695 0.373270 -0.456808 0.576895
29.853514 4.359837 12.110080 -1.285210 0.608019 -0.213813 0.911316
29.863631 0.198824 14.664906 2.839417 0.560245 -0.056909 1.082771
29.873731 -3.507362 11.767011 6.823697 1.456320 1.105199 0.938962
29.883833 -5.474812 4.723698 13.534337 1.334095 1.026383 0.853599
29.893950 -13.713669 4.268872 23.738045 0.956749 0.153589 0.368821
29.904069 -8.770354 9.056245 9.243374 0.752798 -1.155965 0.847051
29.914172 -4.352040 16.510202 -1.537314 1.823722 -1.350458 1.494068
29.924273 -2.223452 13.542134 2.132487 2.489898 0.645885 1.526807
29.934412 0.838180 10.675428 5.305876 2.121525 0.701177 1.996791
29.944575 1.825804 10.267383 8.429884 1.763822 0.945870 1.998974
29.954684 4.489787 11.746219 3.413798 0.995308 1.196868 1.824367
29.964794 3.663303 14.955995 2.293625 0.566308 0.746769 1.875536
29.974902 -0.157240 11.780006 3.969986 0.991185 0.476128 1.286722
29.985157 -0.962933 7.920479 4.996594 0.898304 0.246713 1.419617
29.995268 1.280012 8.349315 4.879639 0.696293 0.552761 1.573126
30.005378 2.550927 8.006246 4.879639 0.491372 0.154074 1.308790
30.015491 3.237065 9.232978 4.092139 0.354111 0.077684 1.132970
30.025735 1.688056 9.427904 4.981000 0.286208 -0.009135 0.805824
30.035882 0.599071 9.872334 5.669737 0.332770 -0.111717 0.752957
30.046019 0.713428 9.926913 5.407237 0.365267 -0.140818 0.677051
30.056144 1.199442 9.253770 4.357238 0.364782 -0.157066 0.592415
30.066264 0.541893 8.580627 4.861446 0.256380 -0.148578 0.480133
30.076387 -0.055879 8.791146 5.178525 0.120332 -0.091588 0.402530
30.086547 0.495111 9.479884 5.090158 0.005624 -0.038964 0.385312
30.096668 1.066893 9.526666 5.277287 -0.000923 0.032577 0.350148
30.106778 0.604269 9.526666 5.433227 -0.015959 -0.088436 0.294855
30.116907 0.773205 9.178399 5.563178 0.014597 -0.061760 0.248293
30.127032 0.895358 9.534463 5.576173 0.010474 -0.099591 0.223557
30.137144 0.661448 9.526666 5.352658 0.007079 -0.128207 0.142074
30.147245 0.549690 9.430503 5.467015 0.005139 -0.111959 0.103515
30.157359 0.736819 9.334339 5.422831 0.022843 -0.142758 0.063743
30.167495 0.671844 9.110825 5.261693 0.005624 -0.124327 0.026882
30.177643 0.502908 9.290156 5.422831 -0.014747 -0.113172 0.026397
30.187780 0.539294 9.173201 5.357856 -0.022022 -0.095226 0.005298
30.197926 0.450928 9.334339 5.841272 -0.037785 -0.088921 0.000448
30.208052 0.536695 9.310948 5.570975 -0.031237 -0.081645 -0.026470
30.218172 0.632859 9.399314 5.620356 0.022600 -0.100319 -0.008040
30.228321 0.604269 9.183597 5.726915 0.071345 -0.119234 -0.006100
30.238470 0.617265 9.134216 5.430628 0.067707 -0.102501 -0.004160
30.248609 0.528898 9.084834 5.305876 0.056066 -0.116082 -0.022833
30.258776 0.204022 9.420107 5.511198 0.062614 -0.110504 0.012816
30.268910 0.243007 9.394116 5.142138 0.083470 -0.057152 0.034157
30.279044 0.687438 9.355131 5.495604 0.095596 -0.070490 0.052345
30.289155 0.437933 9.235577 5.277287 0.083470 -0.104199 0.068108
30.299266 0.422339 9.368126 5.402039 0.052671 -0.089163 0.072474
30.309402 0.575680 9.448696 5.308475 0.092928 -0.115354 0.093572
30.319540 1.209838 10.220601 6.189539 0.077892 -0.157066 0.267937
30.329680 0.040285 8.707978 4.822460 0.175624 -0.259890 0.075384
30.339806 0.432735 9.433102 5.170728 0.048791 -0.143485 0.134314
30.349911 0.198824 9.921715 5.077163 0.059219 -0.082858 0.258964
30.360042 0.923948 9.612433 5.700925 0.064312 -0.143728 0.299463
30.370160 0.614666 9.583844 5.602163 0.053156 -0.244370 0.288550
30.380265 0.970730 9.365527 5.212312 0.071830 -0.304027 0.284670
30.390425 0.723824 9.440899 5.402039 0.123242 -0.313970 0.313529
30.400559 0.528898 9.386319 5.799688 0.121059 -0.329733 0.341902
30.410671 0.622463 9.755379 5.399440 0.111116 -0.351074 0.371489
30.420777 0.414542 9.669611 5.214911 0.149675 -0.336038 0.406168
30.430872 0.456126 9.422706 5.149935 0.146523 -0.327308 0.420961
30.440995 0.437933 9.550057 5.170728 0.094140 -0.292629 0.492986
30.451113 0.588675 9.417508 5.485208 0.119362 -0.286324 0.520390
30.461275 0.827784 9.596839 5.326668 0.151130 -0.273713 0.558949
30.471396 1.082487 9.646220 5.531990 0.151373 -0.248735 0.565739
30.481501 1.212437 9.770973 5.344861 0.182657 -0.289962 0.588778
30.491625 1.467140 9.578646 5.456618 0.256865 -0.307422 0.583927
30.501747 1.815407 9.453894 5.433227 0.295909 -0.367807 0.606238
30.511863 1.480135 9.342136 5.103153 0.308762 -0.405639 0.602358
30.521973 1.272215 9.602037 4.993995 0.293241 -0.410974 0.620546
30.532098 1.235829 9.612433 5.014787 0.271658 -0.377993 0.632914
30.542196 1.682858 9.703398 5.570975 0.269475 -0.408306 0.685539
30.552294 2.041521 9.835948 5.661940 0.280146 -0.485182 0.683599
30.562421 2.140284 9.705997 5.503401 0.307064 -0.598434 0.673414
30.572518 1.945358 9.874933 5.604762 0.361144 -0.650817 0.685054
30.582628 1.693254 9.796963 5.079762 0.374482 -0.694226 0.710275
30.592756 1.412561 9.778770 4.892634 0.390973 -0.720659 0.781573
30.602898 1.565903 9.856740 5.259094 0.410616 -0.710959 0.825467
30.613012 1.903774 10.075057 5.264292 0.420074 -0.687678 0.891915
30.623112 2.376793 10.277779 5.126544 0.446508 -0.712899 0.905738
30.633249 2.553526 10.327161 5.500802 0.486037 -0.803840 0.936780
30.643399 2.223452 10.620849 5.079762 0.517563 -0.877321 0.999347
30.653526 2.407981 10.904140 5.235703 0.559275 -0.934796 1.124725
30.664309 1.625680 11.332977 4.890035 0.587406 -0.985238 1.126908
30.674445 1.864789 11.395353 4.585951 0.600744 -0.985480 1.156251
30.684563 1.383972 11.860576 4.905629 0.601472 -1.065266 1.208876
30.694682 1.373576 12.372580 5.513797 0.610444 -1.014339 1.260046
30.704814 1.680259 12.819610 5.199317 0.647063 -1.076422 1.354867
30.714935 1.989541 13.274436 5.051173 0.686835 -1.176578 1.421800
30.725065 1.929764 13.396590 5.490406 0.714481 -1.378832 1.504011
30.735182 1.571101 13.183471 5.019985 0.814395 -1.549316 1.591072
30.745281 1.095482 12.679263 4.637931 0.865323 -1.711556 1.672555
30.755383 0.599071 12.629882 5.032980 0.760801 -1.830386 1.795023
30.765526 0.258601 13.069115 4.988797 0.642698 -1.903139 1.765922
30.775780 0.016894 13.711070 4.658723 0.631058 -2.027789 1.740701
30.785920 0.697834 14.072332 4.658723 0.630815 -2.273694 1.664795
30.796057 0.424938 13.529139 5.537188 0.721757 -2.541910 1.636179
30.806183 1.165655 13.435575 5.381247 0.759831 -2.446846 1.649517
30.816328 3.403402 13.123694 5.651544 0.683197 -2.247988 1.641999
30.826479 5.622955 12.718248 7.096593 0.629118 -2.087931 1.733668
30.836608 8.463671 11.600675 8.107607 0.740430 -2.134736 1.892997
30.846706 11.109462 10.397334 7.218746 0.652156 -2.327531 2.087247
30.856816 11.676046 8.850924 6.153153 0.325980 -2.717003 2.112954
30.866935 10.940527 7.145974 8.448077 -0.254832 -3.273078 1.864381
30.877056 9.022458 6.470232 8.788547 -0.831036 -3.810238 1.778532
30.887188 6.272707 6.259712 7.247335 -0.878325 -4.200437 1.552028
30.897320 4.643129 5.877658 6.722336 -0.865714 -4.549894 1.324311
30.907437 1.202041 4.882238 6.218128 -0.607926 -4.839451 0.939205
30.917598 0.430136 3.039541 7.359093 -0.728454 -4.993202 0.469705
30.927725 -0.339171 3.257857 4.910827 -0.995457 -5.528907 0.049678
30.937821 -3.125308 3.619119 2.847214 -1.224872 -6.060732 -0.397753
30.947925 -6.376668 3.268253 3.902411 -1.204016 -5.904070 -0.644144
30.958066 -8.598820 2.524937 5.100554 -0.897241 -5.351390 -0.672275
30.968217 -8.707978 1.474937 3.782857 -0.758768 -4.969436 -0.744785
30.978321 -8.312929 1.046101 1.560705 -1.018253 -4.293076 -0.789650
30.988440 -8.411691 0.897957 -0.074072 -1.517582 -3.364747 -0.818993
30.998541 -8.611815 1.815407 -0.479517 -2.097181 -2.453637 -0.776069
31.008683 -7.915281 3.034342 -0.848576 -2.547037 -1.440429 -0.928851
31.018790 -6.956246 4.229886 -0.721225 -2.715824 -0.637721 -1.087210
31.028926 -5.508599 4.923822 -0.393750 -2.846779 -0.032901 -1.232716
31.039058 -3.998575 4.838054 0.193626 -3.036907 0.441934 -1.415083
31.049180 -3.042140 5.079762 1.126670 -3.284510 0.754529 -1.618307
31.059283 -2.192264 6.134960 1.963551 -3.586920 1.002132 -1.840446
31.069413 -1.428155 7.437063 2.379392 -3.772683 1.112232 -2.042699
31.079523 -1.233230 9.087433 2.764046 -3.831613 0.984914 -2.215609
31.089641 -0.092265 10.704017 2.493749 -3.738246 0.805457 -2.386579
31.099790 0.630260 11.821590 2.831620 -3.511500 0.529238 -2.563369
31.109934 1.443749 12.393372 2.901793 -3.309974 0.171050 -2.765137
31.120048 1.755630 12.770229 2.769244 -3.152827 -0.217936 -2.963753
31.130161 1.786818 12.788422 3.042140 -3.078134 -0.724540 -3.213538
31.140268 1.498328 13.170476 3.489169 -2.979432 -1.241571 -3.395906
31.150389 0.890160 13.378397 3.845233 -2.907649 -1.637348 -3.538744
31.160537 0.845977 13.638297 4.443005 -2.843384 -1.923752 -3.640598
31.170634 0.835581 13.978768 5.040777 -2.828349 -2.205064 -3.647874
31.180737 0.578279 14.459584 5.607361 -2.782999 -2.477888 -3.627988
31.190866 -0.170235 14.638916 5.638549 -2.704668 -2.719428 -3.598402
31.200996 -0.830383 14.862430 5.391643 -2.570318 -2.825647 -3.476904
31.211148 -1.417759 15.234089 4.705505 -2.437422 -2.877544 -3.282168
31.221286 -1.854393 15.192505 3.611322 -2.183029 -2.727673 -3.069245
31.231409 -1.950556 14.373817 2.857610 -1.978836 -2.546033 -2.875964
31.241532 -1.794615 14.223074 1.986942 -1.792831 -2.330684 -2.637334
31.251642 -1.716645 14.155500 1.461942 -1.586697 -2.037247 -2.344867
31.261768 -1.108477 13.503149 1.506125 -1.346612 -1.666449 -2.113270
31.271882 -0.482116 12.988545 1.833601 -1.168610 -1.438004 -1.879248
31.281976 -0.300185 12.515526 2.077907 -0.952048 -1.197434 -1.645225
31.292086 0.274195 12.180254 2.174071 -0.708568 -0.918548 -1.336267
31.302223 1.461942 11.348571 1.984343 -0.496129 -0.689133 -1.042345
31.312340 2.345605 10.758596 1.641274 -0.319824 -0.543142 -0.794985
31.322453 2.615902 10.114042 1.389170 -0.193234 -0.415824 -0.541319
31.332573 2.831620 9.786567 1.254022 -0.127999 -0.262800 -0.296627
31.342685 2.860209 9.952903 1.578898 -0.049911 -0.099349 -0.038838
31.352813 2.051917 11.683843 2.116892 0.017992 -0.003072 0.257751
31.362946 1.176051 13.149684 4.034961 0.220973 0.666013 0.738891
31.373087 4.128525 14.311441 0.401547 1.321969 1.092103 1.184140
31.383199 4.786074 9.825552 2.103897 1.802139 1.413429 1.485822
31.393286 -1.186447 7.400677 8.086815 1.025864 1.441560 1.083983
31.403407 -9.599438 8.042632 14.165896 0.537934 0.745314 0.882942
31.413556 -15.434212 13.201664 11.902160 1.124323 0.336927 1.000560
31.423664 -6.808103 16.505004 3.068130 2.316260 0.461092 1.895180
31.433795 0.856373 15.169113 0.162438 3.390580 0.708938 2.795619
31.443934 8.125800 9.425305 -1.646472 2.448671 1.210206 2.491754
31.454051 8.960082 11.221219 1.623081 0.560730 0.822432 2.101071
31.464153 1.597091 13.362803 5.934836 -0.237128 0.325287 1.098776
31.474379 -3.777659 11.665650 5.955628 0.354354 0.436599 1.129575
31.484561 -3.439788 8.744364 6.891271 1.207504 -0.263043 1.814666
31.494690 3.008352 5.381247 4.318253 1.192469 0.081564 1.654367
31.504828 7.122583 6.644365 1.500927 0.634210 0.205487 1.420830
31.514956 3.603525 8.125800 4.445604 0.013142 -0.041631 0.862329
31.525058 0.466522 10.028275 6.212930 0.120332 -0.060304 0.656438
31.535686 0.318379 10.849561 5.222708 0.436080 -0.151973 0.613756
31.545803 0.560086 9.919116 3.312436 0.382970 -0.084798 0.519905
31.555934 0.404146 8.622211 4.468995 0.157921 -0.074370 0.468008
31.566065 0.793997 8.598820 5.178525 0.006352 0.021906 0.443029
31.576191 0.996720 9.396715 5.378648 -0.009654 -0.003800 0.411745
31.586376 0.692636 9.900923 5.266891 0.019932 -0.021988 0.373186
31.596517 0.918750 9.586443 4.931619 0.009019 -0.036053 0.346995
31.606667 1.168254 9.516270 5.368252 0.015810 -0.061760 0.304071
31.616805 0.762809 9.511072 5.243500 0.002472 -0.113414 0.262602
31.626981 1.064294 9.586443 5.381247 0.039576 -0.143728 0.245383
31.637140 1.204640 9.453894 5.259094 0.060917 -0.119477 0.201004
31.647301 0.710829 9.391517 5.017386 0.019447 -0.121175 0.157110
31.657424 0.734220 9.271963 5.025183 0.005139 -0.095226 0.136254
31.667551 1.007116 8.913300 4.900431 -0.028327 -0.067822 0.111275
31.677695 0.988923 9.144612 5.170728 -0.075132 -0.104441 0.069321
31.688001 1.103279 9.357730 5.269490 -0.048455 -0.104684 0.057923
31.698147 1.082487 9.277161 5.285084 -0.049911 -0.140575 0.016454
31.708261 1.160457 9.435701 5.233104 -0.063006 -0.160219 0.006753
31.718363 0.934344 9.404512 5.638549 -0.046273 -0.164584 -0.010222
31.728497 0.627661 9.651418 5.537188 -0.057913 -0.168221 -0.018953
31.738644 0.806992 9.693002 5.326668 -0.002136 -0.175254 -0.004887
31.748816 0.635458 9.381121 5.292881 0.026965 -0.174527 0.007238
31.758986 0.749814 9.129018 5.305876 -0.009411 -0.177194 -0.001977
31.769156 1.365779 9.214785 5.279886 0.009989 -0.158764 0.020334
31.779299 0.869368 9.287557 5.199317 0.033270 -0.225211 0.013059
31.789403 0.804393 9.238176 5.259094 0.053399 -0.179619 0.028579
31.799535 1.285210 9.043250 5.246099 0.049519 -0.141545 -0.022833
31.809668 1.118873 9.308349 5.609960 0.070132 -0.167736 -0.020893
31.819808 0.643255 9.511072 5.487807 0.092443 -0.151731 -0.025500
31.829943 2.361199 10.030874 4.884837 0.098263 -0.102986 0.037067
31.840135 -0.027290 8.832731 5.274688 0.203028 -0.364897 -0.124930
31.850262 -0.580878 9.539661 4.539168 0.017750 -0.155368 0.047980
31.860440 0.380755 9.277161 5.274688 0.070374 -0.103229 0.034885
31.870637 0.905754 9.747582 5.661940 0.007079 -0.129420 0.115883
31.880756 0.957735 9.981492 5.396841 0.076922 -0.198535 0.152502
31.890891 0.999319 9.651418 5.331866 0.137792 -0.265226 0.194456
31.901635 0.731621 9.633225 5.220109 0.163498 -0.318578 0.249506
31.911776 0.531497 9.459092 5.165530 0.186537 -0.333128 0.291460
31.921891 0.281992 9.508473 5.178525 0.163983 -0.321245 0.340690
31.931993 0.560086 9.609834 5.209713 0.131972 -0.270076 0.406895
31.942199 0.845977 9.721592 5.227906 0.194540 -0.248250 0.472615
31.952353 0.586076 9.518869 5.264292 0.264383 -0.198778 0.522572
31.962510 1.001918 9.225181 5.321470 0.319190 -0.178892 0.536395
31.972642 1.170853 9.518869 5.110950 0.339318 -0.211631 0.568407
31.982704 1.428155 9.456493 5.316272 0.337621 -0.246552 0.573742
31.993206 1.781620 9.557854 5.357856 0.381272 -0.325126 0.563799
32.003356 1.615284 9.656616 4.890035 0.365994 -0.407094 0.546338
32.013461 1.352784 9.976294 5.027782 0.361872 -0.423342 0.566467
32.023578 1.459343 10.106245 4.991396 0.375210 -0.440075 0.603328
32.033714 1.438551 9.955502 5.048574 0.367207 -0.485182 0.616424
32.043845 1.568502 10.192012 4.903030 0.374967 -0.469904 0.648678
32.053961 1.656868 9.994487 4.723698 0.450388 -0.478149 0.646980
32.064067 1.638675 9.820354 5.017386 0.522413 -0.467236 0.667593
32.074194 1.815407 9.854141 4.968005 0.568733 -0.445411 0.680931
32.084467 1.831002 9.817755 4.747089 0.567278 -0.426737 0.709063
32.094600 2.041521 9.724191 4.871842 0.560730 -0.482515 0.724583
32.104760 2.272833 9.981492 4.632733 0.542057 -0.512828 0.745439
32.114895 2.166274 10.101047 4.848450 0.539146 -0.562785 0.762900
32.125084 2.647090 10.155626 4.757485 0.596864 -0.622685 0.771145
32.135185 2.343006 10.295972 4.622337 0.632513 -0.704654 0.794426
32.145310 2.093501 10.584462 4.864045 0.719574 -0.738363 0.793941
32.155443 2.166274 10.550675 4.965406 0.731457 -0.727450 0.808007
32.165613 2.218254 10.859957 5.170728 0.722969 -0.780559 0.851901
32.175755 2.259838 11.151046 4.689911 0.713754 -0.865923 0.843656
32.185905 2.098699 11.691640 4.242881 0.721514 -0.953227 0.918106
32.196044 1.727041 12.026912 4.430010 0.755951 -1.021615 0.979704
32.206178 1.602289 12.312803 4.970604 0.774381 -0.976993 0.979946
32.216304 1.831002 12.635080 5.162931 0.851014 -1.064781 1.040574
32.226419 1.711447 12.473942 4.921223 0.976392 -1.171971 1.114540
32.236544 1.108477 12.151665 4.999193 1.054965 -1.300501 1.194325
32.246685 0.723824 11.655254 4.866644 1.077034 -1.313354 1.276779
32.256801 1.534715 11.746219 4.962807 1.024167 -1.349003 1.414282
32.266904 1.079888 12.141269 5.051173 0.976877 -1.492569 1.552270
32.277089 0.791398 12.019115 5.565777 0.975180 -1.503967 1.637149
32.287233 1.461942 12.458348 5.451420 0.922312 -1.574538 1.733910
32.297366 2.652288 12.253026 5.396841 0.812940 -1.529431 1.699716
32.307497 3.678897 12.164660 7.143375 0.753768 -1.548831 1.733668
32.317606 5.521594 11.865774 8.136196 0.722484 -1.516093 1.851043
32.327712 7.437063 11.216021 8.863919 0.678590 -1.635165 1.931556
32.337838 8.775552 11.002903 8.546840 0.504953 -1.879858 1.979573
32.347972 9.737186 10.509091 8.019241 0.350474 -2.317831 1.923553
32.358109 9.906121 9.030255 7.322707 0.200360 -2.884820 1.846677
32.368333 8.253152 7.772335 7.938672 -0.018142 -3.539839 1.664310
32.378526 7.158969 6.563796 8.604018 -0.346258 -3.974417 1.401671
32.388654 5.350059 5.924440 8.409092 -0.542691 -4.448040 1.228519
32.398757 3.418996 5.929638 7.678771 -0.621992 -4.797982 1.033784
32.408916 0.832982 5.711321 6.732732 -0.687227 -5.015271 0.964426
32.419040 -1.248824 4.632733 7.652781 -0.619567 -5.206369 0.561374
32.429180 -1.968749 4.333847 6.010207 -0.802419 -5.598992 0.256054
32.439325 -2.457363 4.960208 3.988179 -0.942833 -5.836895 -0.098253
32.449438 -5.220109 4.606743 3.676298 -1.011463 -5.645069 -0.514886
32.459542 -8.143993 3.962189 3.840035 -0.963689 -5.230620 -0.680763
32.469667 -9.757978 3.619119 2.488551 -1.049052 -4.596213 -0.665485
32.479803 -9.144612 3.361818 0.362562 -1.306840 -3.785745 -0.564600
32.489949 -8.510454 3.094120 0.032488 -1.761789 -2.776175 -0.571391
32.500078 -8.076419 3.730877 0.588675 -2.255782 -1.957703 -0.625713
32.510219 -7.005628 4.669119 0.630260 -2.496837 -1.282798 -0.707924
32.520398 -5.851668 5.017386 0.752413 -2.653741 -0.753398 -0.837182
32.530591 -4.983599 5.321470 0.877165 -2.894554 -0.372657 -0.974442
32.540731 -3.899812 6.119366 0.936943 -3.148219 -0.070975 -1.131104
32.550872 -2.647090 7.179761 1.170853 -3.357991 0.093204 -1.300133
32.560992 -1.695853 8.289538 1.269616 -3.507862 0.104360 -1.477893
32.571098 -1.277413 9.487681 1.716645 -3.573097 -0.038721 -1.670931
32.581206 -0.918750 10.626047 1.698452 -3.552484 -0.227636 -1.832201
32.591312 -0.385953 11.829387 1.721843 -3.449174 -0.439105 -1.975767
32.601441 0.146844 11.985328 1.581497 -3.274567 -0.773042 -2.167835
32.611565 0.310582 12.045105 1.869987 -3.175381 -1.158633 -2.333469
32.621695 -0.131250 12.154264 1.979145 -3.127606 -1.471228 -2.492071
32.631827 -0.812190 12.637679 2.444368 -3.108690 -1.616249 -2.562641
32.641957 -1.077289 12.754635 2.826422 -3.081044 -1.714951 -2.604838
32.652101 -1.134467 13.144486 3.016149 -3.068676 -1.729744 -2.601928
32.662238 -1.025309 13.549931 3.218872 -3.053398 -1.753752 -2.565066
32.672353 -0.908353 14.072332 3.213674 -3.066251 -1.759815 -2.486008
32.682452 -0.645854 14.615525 3.039541 -3.020174 -1.743810 -2.430230
32.692570 -0.599071 15.124930 2.467759 -2.895524 -1.735807 -2.362813
32.702715 -1.134467 15.283470 2.265036 -2.660289 -1.677362 -2.275994
32.712859 -0.991522 15.163915 1.768625 -2.468221 -1.663296 -2.145281
32.723080 -0.861571 14.696094 1.495729 -2.180119 -1.655293 -2.078591
32.733286 -1.111076 14.217876 1.638675 -1.924029 -1.640500 -2.015538
32.743466 -1.014913 13.822827 1.758229 -1.649750 -1.607034 -1.915139
32.753628 -0.625062 13.464164 1.682858 -1.357282 -1.524823 -1.805039
32.763768 0.131250 12.991144 1.558106 -1.042262 -1.503240 -1.691060
32.773887 0.760210 12.702654 1.428155 -0.777441 -1.508090 -1.589933
32.784010 0.695235 11.717630 1.573700 -0.604774 -1.627647 -1.483471
32.794157 0.567883 11.229017 1.771224 -0.509467 -1.692155 -1.347665
32.804546 0.718626 10.898942 1.810209 -0.381422 -1.703310 -1.209192
32.814686 0.817388 10.282977 1.755630 -0.261864 -1.689245 -1.075327
32.824830 0.944740 9.950304 1.688056 -0.164133 -1.625222 -0.951889
32.834946 0.619864 9.973695 1.706249 -0.101808 -1.524338 -0.821904
32.845067 0.346968 10.121839 2.046719 -0.004561 -1.388532 -0.665970
32.855209 0.245606 10.137433 2.337808 0.146765 -1.138262 -0.517311
32.865345 0.391151 9.986690 2.579516 0.318705 -0.862043 -0.362347
32.875480 0.934344 9.796963 2.600308 0.437050 -0.656879 -0.208838
32.885630 1.407363 9.331740 2.426174 0.512228 -0.472329 -0.109166
32.895747 1.859591 8.666394 2.626298 0.435595 -0.339191 -0.035928
32.905853 2.012932 9.056245 2.927783 0.364782 -0.278079 0.063986
32.915979 2.140284 9.498077 3.486570 0.421287 -0.241217 0.175298
32.926113 1.451546 11.470724 5.841272 0.333498 -0.251402 0.300676
32.936427 3.762065 11.119858 7.068004 0.953111 0.371363 0.613999
32.946593 4.682114 7.203152 6.592385 1.184223 -0.097894 0.485226
32.956713 -0.248205 6.808103 11.543497 0.496222 -0.265468 0.271817
32.966817 -7.959464 9.012062 15.626539 0.482157 -0.723570 0.119521
32.976952 -10.275180 15.345846 7.860701 1.094010 -0.860588 0.433814
32.987092 -5.929638 16.931241 5.139539 2.227502 0.757440 1.396336
32.997210 3.107115 14.230871 0.191027 2.699669 1.562816 1.755251
33.007332 7.634588 11.013299 -2.205259 1.758730 0.521235 1.566093
33.017473 2.241645 10.176418 1.784219 0.336893 0.082534 0.768720
33.027674 -2.168873 9.648819 6.163549 0.041516 0.208397 0.672201
33.037770 -1.776422 9.586443 7.236939 0.584011 0.150679 1.105324
33.047904 2.137685 7.868498 5.305876 0.776321 0.133219 1.102172
33.058028 3.889416 7.681370 3.369615 0.502527 0.154559 0.969276
33.068255 2.353402 8.497459 4.372832 0.199632 0.106542 0.723613
33.078481 0.744616 9.238176 4.799069 0.126152 0.151164 0.553856
33.088602 0.713428 9.648819 5.095356 0.210060 0.073319 0.532515
33.098705 1.586695 9.399314 5.194119 0.254925 0.004203 0.412230
33.108833 1.404764 9.396715 5.578772 0.220003 -0.103471 0.327109
33.118977 1.100680 9.630626 5.420232 0.196480 -0.100804 0.216282
33.129119 0.427537 9.430503 5.209713 0.222913 -0.110019 0.159777
33.139270 0.068874 9.534463 4.939416 0.166651 -0.079705 0.198094
33.149415 0.263799 9.552656 4.676916 0.114754 -0.074855 0.207794
33.159537 0.612067 9.495478 4.931619 0.033998 -0.039206 0.225498
33.169645 0.450928 9.641022 5.168129 -0.006744 -0.037994 0.253386
33.179782 0.333973 9.581245 5.269490 0.015810 0.000808 0.250961
33.189979 1.001918 9.430503 5.209713 0.022843 0.024817 0.232045
33.200109 1.623081 9.628027 5.105752 -0.017414 -0.021260 0.153957
33.210312 0.947339 9.594240 5.407237 0.013385 -0.058364 0.074171
33.220449 1.248824 9.310948 5.105752 0.021145 -0.067337 0.001418
33.230565 0.882363 9.217384 5.100554 -0.023962 -0.092801 -0.048296
33.240680 0.747215 9.191394 5.097955 -0.081922 -0.077280 -0.081035
33.250823 0.609468 9.438300 4.999193 -0.089925 -0.061032 -0.075457
33.260958 1.012314 9.316146 4.978401 -0.094047 -0.067095 -0.080308
33.271083 0.749814 9.407112 5.243500 -0.135032 -0.082858 -0.073032
33.281217 0.762809 9.277161 5.342262 -0.134304 -0.070247 -0.079580
33.291334 0.723824 9.310948 5.430628 -0.126544 -0.067822 -0.069152
33.301435 0.965532 9.425305 5.563178 -0.092107 -0.049149 -0.050721
33.311566 0.978527 9.552656 5.503401 -0.041665 -0.096924 -0.032048
33.321693 0.778403 9.339537 5.404638 -0.025660 -0.100561 -0.058239
33.331832 0.258601 9.186196 5.742509 -0.011836 -0.076795 -0.044901
33.341986 0.541893 9.485082 5.677534 0.039576 -0.038479 -0.007797
33.352104 0.783601 9.339537 5.430628 0.086138 -0.041874 -0.014830
33.362218 0.393750 9.443498 5.467015 0.098506 -0.084798 0.010634
33.372487 0.393750 9.739785 5.287683 0.122514 -0.071945 0.047253
33.382638 0.755012 9.654017 5.287683 0.151373 -0.101289 0.059378
33.392760 0.666646 9.635824 5.472213 0.155738 -0.136210 0.104970
33.402982 0.692636 9.508473 5.420232 0.174654 -0.168707 0.112245
33.413130 0.861571 9.383720 4.942015 0.178049 -0.191017 0.121218
33.423259 0.664047 9.573448 5.217510 0.167864 -0.193685 0.160020
33.433403 0.734220 9.339537 5.326668 0.159618 -0.221089 0.155412
33.443549 0.775804 9.399314 5.061569 0.164468 -0.217936 0.174328
33.453691 0.656250 9.581245 5.233104 0.144583 -0.251160 0.214585
33.463907 0.640656 9.550057 5.014787 0.172714 -0.256980 0.239078
33.474050 0.567883 9.526666 5.118747 0.140217 -0.237094 0.271332
33.484275 0.799195 9.370725 4.910827 0.124697 -0.260133 0.286125
33.494394 0.848576 9.563052 5.152534 0.106508 -0.210903 0.304556
33.504533 1.053898 9.505874 5.100554 0.111359 -0.241460 0.318136
33.514659 1.178650 9.412310 5.282485 0.145795 -0.265226 0.311831
33.524780 1.142264 9.604636 5.004391 0.151615 -0.279291 0.324442
33.534980 1.155259 9.565651 5.170728 0.196237 -0.298207 0.320319
33.545112 1.189046 9.630626 5.290282 0.210545 -0.308392 0.357666
33.555237 0.856373 9.770973 5.825678 0.254682 -0.348892 0.377309
33.565355 0.819987 9.703398 5.318871 0.284753 -0.382358 0.400105
33.575460 1.316398 10.111443 5.235703 0.333498 -0.326581 0.453700
33.585575 1.547710 10.090651 5.337064 0.362842 -0.419219 0.485953
33.595652 1.490531 9.838547 4.944614 0.437292 -0.490275 0.502444
33.605778 1.150061 9.656616 5.001792 0.483127 -0.510888 0.533243
33.615897 1.092883 9.570849 5.040777 0.476336 -0.519376 0.571317
33.626004 1.168254 9.718993 4.970604 0.493797 -0.496823 0.613756
33.636115 1.259220 9.802161 5.131742 0.526536 -0.494640 0.669776
33.646245 1.646472 9.708596 5.331866 0.565580 -0.499733 0.694755
